2022-08-28 04:32:47.915 295:pos-tag                INFO     ********************
2022-08-28 04:32:49.072 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/2/layer_12/checkpoint-best-f1/model.bin
2022-08-28 04:32:49.073 315:pos-tag                INFO     ********************
2022-08-28 04:32:49.073 316:pos-tag                INFO     Best MCC:0.5216
2022-08-28 04:32:49.073 317:pos-tag                INFO     ********************
2022-08-28 04:32:50.221 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/2/layer_12/checkpoint-best-mcc/model.bin
2022-08-28 04:32:51.059 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 04:32:51.059 352:pos-tag                INFO     Num examples = 293
2022-08-28 04:32:51.060 353:pos-tag                INFO     Batch size = 32
2022-08-28 04:32:54.444 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 04:32:54.444 401:pos-tag                INFO     eval_acc = 0.5539
2022-08-28 04:32:54.444 401:pos-tag                INFO     eval_f1 = 0.1862
2022-08-28 04:32:54.444 401:pos-tag                INFO     eval_mcc = 0.5274
2022-08-28 04:32:54.444 401:pos-tag                INFO     eval_precision = 0.2675
2022-08-28 04:32:54.444 401:pos-tag                INFO     eval_recall = 0.1778
2022-08-28 04:32:54.444 293:pos-tag                INFO     ********************
2022-08-28 04:32:54.444 294:pos-tag                INFO     Best f1:0.1862
2022-08-28 04:32:54.444 295:pos-tag                INFO     ********************
2022-08-28 04:32:55.265 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/2/layer_12/checkpoint-best-f1/model.bin
2022-08-28 04:32:55.265 315:pos-tag                INFO     ********************
